LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,706.5979,62.5757898578172,1.01638229442109,0.130640838081768,-62.0415106880544,486.776388525715,--,3.40746537460145,4.7225946
--,0,683.81967,66.9536661306991,0.983617705578907,0.13293461060732,60.0415106880552,495.323136407038,1.77845161087357,3.58278968059649,4.7387694
1.30102999566398,20,661.84855882353,72.0806624876475,0.9520140900169,0.136438966329549,19.8394505877284,59.2530827917347,1.29752964110336,1.29707658881059,4.74548284313725
1.30102999566398,20,694.7876,70.2062813320842,0.999394160417579,0.13735420251821,1649.6019563848,374219.714215639,3.21737916300165,98.521680502513,4.7439572
1.77815125038364,60,168.78359,21.5038949621206,0.242781152427468,0.0383183771325402,0.320622173108565,0.0668288945012315,-0.494006446655262,0.0905221863858801,4.7525023
1.77815125038364,60,339.355454545455,41.6593167714512,0.488134589014802,0.0752243526313211,0.953638551343562,0.287109056690414,-0.020616200664494,0.130751718090068,4.74964454545454
2.25527250510331,180,191.68397,26.7066104814726,0.275721443882502,0.0462113950907236,0.380684256842436,0.088092274925971,-0.419435083017077,0.10049795391063,4.7390746
2.25527250510331,180,167.140757575758,19.1763122602032,0.24041807465905,0.0355313666920332,0.316513685539759,0.0615832591000588,-0.499607507049777,0.0844995677174727,4.73361484848485
2.73239375982297,540,134.502343434343,16.9153690328772,0.193470431237924,0.0302796854055152,0.239880146657088,0.0465490444931174,-0.620005694316731,0.0842753910357113,4.73823898989899
2.73239375982297,540,121.169891089109,16.9514365032229,0.174292807719783,0.0292946829901137,0.211083068367695,0.0429671618392366,-0.675546601412323,0.088403117474676,4.72961940594059
