LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,-2270.3305,79.2181039583451,1.01500413996082,0.0506554265664273,-67.6482719177231,225.01100714366,--,1.44454597286443,-20.191652
--,0,-2203.20888888889,80.4042683033021,0.984995860039185,0.0502733042675015,65.6482719177236,223.31362289164,1.81722329849138,1.4773256221765,-20.1949373737374
1.30102999566398,20,-2064.0957,76.0318940347562,0.922802068146165,0.0473246897730486,11.9537148986502,7.94102282620523,1.07750289350707,0.288508001347609,-20.195314
1.30102999566398,20,-1910.93060606061,67.1278267703349,0.854326044745179,0.0427774828135149,5.86464507846133,2.01581838257283,0.768241734246968,0.14927737115512,-20.1986323232323
1.77815125038364,60,-496.792910891089,17.8126515529869,0.222102844170767,0.0112349080200906,0.285516976770544,0.0185662910373881,-0.544368063605287,0.0282408347067483,-20.1914653465346
1.77815125038364,60,-337.102101010101,10.7028292063375,0.150709347434103,0.00719816269256543,0.177453204010637,0.00997950430720582,-0.750916154831025,0.0244235863585163,-20.1964747474747
2.25527250510331,180,-325.373387755102,11.3863769879156,0.145465752939717,0.00727008958031872,0.17022811366559,0.00995590667667655,-0.768968713337506,0.0254000073132361,-20.2160295918367
2.25527250510331,180,-358.99358,9.87963572423583,0.160496443103484,0.00723220654475639,0.191180182364931,0.0102618518291111,-0.718557128459615,0.0233113368151554,-20.195926
2.73239375982297,540,-208.903626262626,5.99892793214431,0.093395232768706,0.00427765323669027,0.103016480989757,0.00520438695070837,-0.987093289563504,0.0219405333269602,-20.2020222222222
2.73239375982297,540,-224.797414141414,5.88194291409168,0.100500920903816,0.00444686844519266,0.111729876371635,0.00549607734093781,-0.951830681777672,0.0213632748804218,-20.2054101010101
