LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,-4452.00637254902,80.2960894315743,1.01021021155822,0.0256904010530262,-98.9411635397995,246.434440323689,--,1.08170465915779,-40.1719088235294
--,0,-4362.01336633663,77.7253095021584,0.989789788441775,0.0250190453993338,96.9411635397974,239.994480338844,1.98650822805314,1.0751704920027,-40.1762465346534
1.30102999566398,20,-3656.61929292929,62.507932397701,0.829727956427653,0.0205539644180736,4.87295470835825,0.708939057592644,0.687792374853181,0.0631830868836266,-40.171003030303
1.30102999566398,20,-3720.32564356436,65.6631232223555,0.844183642373988,0.0212383018639945,5.41781142388261,0.874769622415154,0.733823884604038,0.0701219718126025,-40.1680900990099
1.77815125038364,60,-380.29475,13.7872605265698,0.0862931468878421,0.00349011881315934,0.0944429240011945,0.00418048286053165,-1.02483057540604,0.0192238927079074,-40.179752
1.77815125038364,60,-372.62266,17.1668340000204,0.0845522635616676,0.00417990993897328,0.0923616501479692,0.0049876941486264,-1.03450831651108,0.0234526780617205,-40.168157
2.25527250510331,180,-353.96115,16.4046832047319,0.0803177575013579,0.00399121856162248,0.0873320738292677,0.0047187819392101,-1.05882622675423,0.02346607457771,-40.181589
2.25527250510331,180,-364.460050505051,16.1855968659307,0.082700075856905,0.00396068451137246,0.0901559824439755,0.00470703616233193,-1.04500544968253,0.0226744778993467,-40.1762414141414
2.73239375982297,540,-213.87028,9.86542798066018,0.0485295668346301,0.0024017129795584,0.0510048080770949,0.0026529588320884,-1.29238888227604,0.0225893484345822,-40.184332
2.73239375982297,540,-208.72496,7.37436083728069,0.0473620359798261,0.00187644149196729,0.0497167211140277,0.00206766062733618,-1.3034975214029,0.0180618025641951,-40.182196
