LOGCONC,LOGQ,LOGQERR,FIT,RESIDUE
1.30102999566398,0.748204852921531,0.329603595662644,0.534375224444614,0.213829628476918
1.30102999566398,1.07122506486423,0.63450607882259,0.534375224444614,0.536849840419615
1.77815125038364,-0.362810318903051,0.0683728613014226,-0.0131920051793153,-0.349618313723736
1.77815125038364,-0.683674369298575,0.0619166933675751,-0.0131920051793153,-0.67048236411926
2.25527250510331,-0.694041642118176,0.0613482436088386,-0.560759234803245,-0.133282407314931
2.25527250510331,-0.639313878491921,0.0624330933834929,-0.560759234803245,-0.0785546436886758
2.73239375982297,-0.842087720753282,0.0582394393179001,-1.10832646442717,0.266238743673892
2.73239375982297,-0.893306948150997,0.0569888920720148,-1.10832646442717,0.215019516276177
