LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,-1630.3128,75.7201246575958,0.981168843791599,0.0637804158827146,52.1034838717919,179.859497137673,1.71686676314041,1.49917013835372,-15.205081
--,0,-1692.8926,75.4194745621943,1.0188311562084,0.0648636056113314,-54.1034838717912,182.914070507838,--,1.46827090973036,-15.192263
1.30102999566398,20,-1418.56598019802,79.2548044728994,0.85373355507789,0.0615035228644294,5.83683807678871,2.8748194926054,0.766177645454656,0.213903182798817,-15.1992643564356
1.30102999566398,20,-1530.569,84.2590398414358,0.921140173881518,0.0657762866587731,11.6807279348748,10.5768835253715,1.06746990855107,0.393253072617816,-15.19471
1.77815125038364,60,-269.544202020202,14.3519959341051,0.162219405409128,0.011359426778751,0.193629938979844,0.0161843709203936,-0.713027491405308,0.0363000836587261,-15.2014585858586
1.77815125038364,60,-438.36501010101,17.8727365404484,0.2638205932748,0.0161141047122228,0.358364538405621,0.029733008298355,-0.445674972047627,0.0360328103104428,-15.2008373737374
2.25527250510331,180,-262.75337254902,11.3318681237911,0.158132490124757,0.00991127274336472,0.187835363961475,0.0139843385429861,-0.72622263929319,0.0323332142265364,-15.2118215686274
2.25527250510331,180,-291.37198989899,13.955858467521,0.175355992078606,0.0115822117137645,0.212644474942115,0.0170317190295344,-0.672345896906338,0.0347847344440383,-15.1971343434343
2.73239375982297,540,-188.210242424242,7.99701190419207,0.11327030367984,0.00704994389282534,0.127739382305454,0.00896609124965222,-0.893675188240515,0.0304833472942098,-15.2100848484848
2.73239375982297,540,-174.3591,6.92688004587839,0.104934290248806,0.00633678342198452,0.117236409691055,0.00790968202919511,-0.930937490090634,0.0293008909769679,-15.20325
