LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,-7606.73528846153,71.6690599613468,0.990639642037088,0.0129764232348119,105.833521107023,148.105124936774,2.02462324545011,0.607758655564228,-80.0886874999999
--,0,-7750.48436170213,68.0855156367282,1.00936035796291,0.0127669193771249,-107.833521107025,145.71397334932,--,0.58685623832128,-80.097929787234
1.30102999566398,20,-6616.48365384615,70.6965733862127,0.861677283332422,0.0120936653430438,6.22947050268854,0.632078366975964,0.79445113373247,0.0440660481159043,-80.1054153846154
1.30102999566398,20,-6661.30164948453,89.1983415971465,0.867514016368652,0.0140451782705599,6.54796826494927,0.800179437522456,0.816106565915406,0.0530719606734598,-80.1086391752577
1.77815125038364,60,-34.8781340206185,3.65789735833318,0.0045422459032481,0.000478164952594307,0.00456297204432306,0.000482538614952497,-2.34075219198417,0.0459270527505933,-80.0834701030928
1.77815125038364,60,-29.220584375,4.69853071287815,0.00380545242441572,0.000612877794735482,0.00381998921162233,0.000617569111170764,-2.41793786361696,0.0702114174457191,-80.0981499999999
2.25527250510331,180,-36.1728729166667,5.43669884573971,0.0047108622186414,0.00070932832221303,0.00473315948081437,0.00071605894129921,-2.32484886200765,0.0657025076345462,-80.0914739583333
2.25527250510331,180,-32.7110270833333,4.42489764178882,0.00426001943431013,0.000577565391220312,0.00427824484047529,0.000582517894928566,-2.36873436473302,0.0591327324196034,-80.1006979166667
2.73239375982297,540,-13.9508978021978,1.87974793674833,0.0018168520239989,0.000245360863359993,0.00182015898353213,0.000246254867794617,-2.73989067649009,0.0587570268271177,-80.0922087912088
2.73239375982297,540,-15.8722875257732,2.54065767820798,0.00206707827163285,0.0003314089837982,0.0020713599347467,0.000332783340301153,-2.68374442834358,0.0697734690807352,-80.096368041237
