LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,-3840.47121212121,80.9481440603349,0.989939927458828,0.0295153886960234,98.4028617494925,291.639457869307,1.99300772875594,1.28713133953697,-35.1685808080808
--,0,-3918.5273,82.6704191093277,1.01006007254117,0.0301293185463004,-100.402861749493,297.70565508421,--,1.28773145487677,-35.161748
1.30102999566398,20,-3327.19232323232,59.2380668429203,0.857634478994819,0.0236694164745485,6.02417265739227,1.16782537543555,0.779897410582777,0.0841908333679467,-35.161803030303
1.30102999566398,20,-3299.40930693069,60.4195596691026,0.850472983536809,0.0237527881724787,5.6877546523251,1.06236868335624,0.754940854346276,0.0811182769179099,-35.1644118811881
1.77815125038364,60,-419.027303921569,17.4715396045344,0.108010667424915,0.00504676700050061,0.121089640290988,0.00634298863742005,-0.916893010918991,0.0227494685539303,-35.1718137254902
1.77815125038364,60,-408.16035,13.0408775827174,0.105209544598408,0.00402763386407022,0.117580092594069,0.00503045534244374,-0.929666202140836,0.0185805177431392,-35.162051
2.25527250510331,180,-392.776676767677,11.6494310953355,0.101244168600903,0.00368444328013412,0.112649248064734,0.00456129785416434,-0.948271702852062,0.0175850839877988,-35.1830696969697
2.25527250510331,180,-396.37801980198,10.675963267201,0.102172469599718,0.00349500871467654,0.113799662117919,0.00433573196822155,-0.943859027400887,0.0165464855849835,-35.1683475247525
2.73239375982297,540,-235.17761,6.7321417957374,0.0606206096399174,0.00215533460993781,0.0645326161740469,0.00244248917380236,-1.19022072809106,0.0164375727063333,-35.174561
2.73239375982297,540,-227.455702970297,6.13773313290749,0.0586301705342417,0.00200789191423508,0.0622817607905654,0.00226579065035605,-1.20563911783133,0.0157994951348047,-35.1716623762376
