LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,1567.25520408163,46.8909591875634,0.987791294378402,0.0424415712637373,80.9087650234514,284.742444908944,1.90799557223183,1.52841379486823,14.7175693877551
--,0,1605.9965,50.9632110717799,1.0122087056216,0.0447886118868556,-82.9087650234529,300.48884791497,--,1.57402716692284,14.707336
1.30102999566398,20,1571.64643564356,52.4137927313221,0.990558948489346,0.0449928485600716,104.920405038733,504.780716210612,2.02085995848853,2.08942654710979,14.7176316831683
1.30102999566398,20,1482.99131313131,43.5549711793911,0.934682433936014,0.0398037575442548,14.3098172552907,9.32962280743095,1.15563408760145,0.283148528819117,14.721798989899
1.77815125038364,60,446.385858585859,19.4042243760628,0.28134286228331,0.0149946518019428,0.391484127155808,0.0290330658106634,-0.40728584185225,0.0322079476527201,14.7097777777778
1.77815125038364,60,942.02980392157,47.6800684871591,0.59373153583113,0.0351894410952259,1.4614265890555,0.213199481635839,0.164777004593321,0.0633568316824719,14.7166519607843
2.25527250510331,180,451.51056,19.5387755493151,0.284572799201046,0.0151214822064338,0.39776625613794,0.029543603524355,-0.400372062324405,0.0322566929400752,14.705503
2.25527250510331,180,520.135761904762,22.9456741666539,0.327825089472563,0.0176449280308228,0.487708012212666,0.039053080374233,-0.311840109630566,0.0347760071254641,14.7071466666667
2.73239375982297,540,346.1212,18.0497485040677,0.218149225007772,0.0132163374635973,0.279016446597422,0.0216203827129169,-0.55437019652572,0.033652542792232,14.707031
2.73239375982297,540,391.09498,18.6387650932022,0.246494773482324,0.0139921509653343,0.327130807866455,0.0246440422188337,-0.485278553837848,0.0327171005911478,14.705503
