LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,-4862.0914,70.2371350927806,0.988302451260603,0.0205057811757602,84.4879960133888,149.860297952917,1.92679500912156,0.770328372411805,-45.143744
--,0,-4977.18683673469,76.3042435709793,1.0116975487394,0.0216240727689204,-86.4879960133888,158.032993736256,--,0.79355356005338,-45.1492132653061
1.30102999566398,20,-3977.3496,60.4446231177608,0.808463690995274,0.017202843067737,4.22094220775302,0.468919182646894,0.625409405927025,0.0482472877994082,-45.147716
1.30102999566398,20,-3977.8625,59.5728909382695,0.808567946609895,0.0170778348628428,4.22378557974393,0.466018861052337,0.625701863148475,0.047916594248645,-45.139172
1.77815125038364,60,-334.89495959596,14.5649148588937,0.0680730743736137,0.00312935055942829,0.0730455065753777,0.00360321766005061,-1.13640649471312,0.0214230500987971,-45.149994949495
1.77815125038364,60,-334.33228,17.3838552698077,0.067958700212741,0.00367566357158985,0.0729138292780081,0.00423121837909146,-1.13719009295052,0.0252022807190746,-45.154124
2.25527250510331,180,-323.406181818182,15.2731417685457,0.0657377856458522,0.00325524886965429,0.070363314105876,0.00372946579111225,-1.15265371350112,0.0230189045827183,-45.1496888888889
2.25527250510331,180,-312.736401960784,15.8392198914551,0.0635689721209816,0.00335590859651574,0.067884307790359,0.00382700062461078,-1.16823060609772,0.0244834971086618,-45.1504745098039
2.73239375982297,540,-186.601131313131,9.14708790182932,0.0379298413610179,0.0019432241792544,0.0394252342414157,0.00209946876490017,-1.40422571767053,0.0231270077925512,-45.1543111111111
2.73239375982297,540,-185.643574257426,8.19541496221288,0.0377352016663845,0.00175810525606812,0.0392149871134554,0.00189869704700087,-1.40654792336857,0.0210275129743838,-45.1530346534654
