LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,-5470.6729,69.4031583760263,1.01209120776489,0.0184305353739531,-83.7047239154897,126.066177122828,--,0.654083097321473,-50.158692
--,0,-5339.9593,71.8285756680995,0.987908792235111,0.0185244198262588,81.7047239154912,126.708353476005,1.91224716682767,0.673507431254438,-50.148921
1.30102999566398,20,-4266.4827,50.6413102289719,0.789312340123827,0.0139321724995842,3.74636246179643,0.313863377675578,0.573609793205492,0.0363843953664477,-50.152582
1.30102999566398,20,-4240.95636363636,50.2572255311558,0.784589889874593,0.0138387317147894,3.6423076401466,0.298238787084341,0.561376624812972,0.0355608236088028,-50.1462373737374
1.77815125038364,60,-285.391818181818,16.7853530170313,0.0527983586717192,0.00318102551290228,0.0557414138320948,0.00354553901291593,-1.25382201998421,0.0276241294008136,-50.152094949495
1.77815125038364,60,-279.988227722772,17.5651590714555,0.0517986779205701,0.00331931974963844,0.0546283544584965,0.00369188340489314,-1.26258188131515,0.029350409809496,-50.1588059405941
2.25527250510331,180,-270.79777,16.8662109602909,0.0500984151509659,0.00318820280898384,0.0527406375039662,0.0035333667309914,-1.27785462496387,0.0290956223973344,-50.15442
2.25527250510331,180,-271.98637755102,15.7426056698336,0.0503183111809169,0.0029856958266726,0.0529843965334186,0.0033104682919501,-1.2758520077039,0.0271347454302477,-50.1652928571429
2.73239375982297,540,-151.89512,11.0777433236909,0.0281010614716871,0.00208203794691319,0.0289135632910957,0.00220417679034569,-1.5388983828261,0.0331077082249892,-50.161436
2.73239375982297,540,-156.14626,8.34277092772036,0.0288875353654155,0.00158890695156252,0.0297468485035721,0.00168484288434357,-1.52655903833904,0.0245981676834271,-50.158389
