LOGCONC,LOGQ,LOGQERR,FIT,RESIDUE
1.30102999566398,0.63127419167106,0.0446769107918558,-0.0323924280198717,0.663666619690932
1.30102999566398,0.615654708509154,0.0443033957645584,-0.0323924280198717,0.648047136529026
1.77815125038364,-1.83195935812108,0.0934763722700446,-0.903211000716624,-0.928748357404454
1.77815125038364,-1.8581033842349,0.0925371182565021,-0.903211000716624,-0.954892383518278
2.25527250510331,-1.84569609698507,0.0947265307244295,-1.77402957341338,-0.0716665235716911
2.25527250510331,-1.87022283665609,0.0802410179254136,-1.77402957341338,-0.0961932632427156
2.73239375982297,-2.28520242340587,0.0976482203577798,-2.64484814611013,0.359645722704258
2.73239375982297,-2.2647070972972,0.104790977799846,-2.64484814611013,0.380141048812924
