LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,-494.600517171718,90.5158398184886,1.05594970359485,0.27464568345384,-18.8731956694757,87.7358721271011,--,2.01890584917715,-5.22713717171717
--,0,-442.187505,82.6169919294897,0.944050296405146,0.248098128750384,16.8731956694757,79.2552259525145,1.22719734282535,2.03992817765041,-5.2288823
1.30102999566398,20,-381.714511881188,68.4797749692847,0.814943194931709,0.209903271579975,4.40374616124478,6.12927472520904,0.643822277614008,0.604464947288181,-5.23210316831683
1.30102999566398,20,-420.153067676768,79.8274666459705,0.897007770664582,0.237758271056957,8.70947037900567,22.4143792700412,0.939991746457874,1.11768463622433,-5.22590444444444
1.77815125038364,60,-150.201386,31.9908711187051,0.320673156456024,0.0904275462198326,0.472045466042687,0.195949064405922,-0.326016169373327,0.1802783916537,-5.2291876
1.77815125038364,60,-81.1421463917526,16.3466334500065,0.173234807600644,0.0473604915171371,0.209533261914304,0.0692870119802012,-0.678747026066557,0.143609499969855,-5.2200793814433
2.25527250510331,180,-81.398698989899,17.216955222625,0.173782535778363,0.0488124326672276,0.21033510341261,0.071505872604336,-0.677088240646236,0.147643476490088,-5.24285888888889
2.25527250510331,180,-91.6667868686869,17.1982485210573,0.195704438355605,0.0515401177526015,0.243324031224894,0.0796735305152692,-0.613814997057773,0.142204510102624,-5.23206939393939
2.73239375982297,540,-62.118528,12.5456844624041,0.132620243918135,0.0363064814959768,0.152897554950104,0.0482575866591959,-0.815599459520108,0.137072195843133,-5.2301032
2.73239375982297,540,-55.7485242424243,10.827700051762,0.119020574394589,0.0319098747277022,0.135100288310136,0.0411143631174633,-0.869343724172882,0.132166564943898,-5.23885141414141
