LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,-5910.5073,74.6835219288969,1.01031943572154,0.0177159047790077,-97.9045233657845,166.360967297796,--,0.737960286386214,-55.147388
--,0,-5789.76707070707,67.5665842975955,0.989680564278457,0.0166784541693421,95.9045233657866,156.618801199001,1.98183909128404,0.709233295113728,-55.1535787878788
1.30102999566398,20,-4582.09079207921,65.0399937690184,0.783245015783729,0.0146383848275119,3.61350406135174,0.311569526751791,0.557928547174035,0.0374464574828491,-55.1464663366337
1.30102999566398,20,-4587.3021,65.6599657521017,0.784135816760814,0.0147260425546876,3.63254248571639,0.316027498204593,0.560210702448184,0.0377831777989175,-55.149527
1.77815125038364,60,-227.14232,20.3759040589029,0.038826836500292,0.00351482196027865,0.0403952565206048,0.00380452163445102,-1.39366962963878,0.0409028904490511,-55.139453
1.77815125038364,60,-223.481202020202,20.2626011292939,0.0382010190427178,0.00349461149012389,0.0397182985208574,0.00377772443560577,-1.40100936437681,0.041307028186847,-55.1492606060606
2.25527250510331,180,-209.580257425743,19.2310824647352,0.0358248449199533,0.00331601643225902,0.0371559511061858,0.00356701389634731,-1.42997161728456,0.0416927680744512,-55.1630801980198
2.25527250510331,180,-216.955811881188,17.9171730767877,0.0370855938941673,0.00309570359877935,0.0385139049317446,0.00333875078874482,-1.41438244594926,0.037648767284744,-55.150997029703
2.73239375982297,540,-110.664723232323,13.4360771460766,0.0189166031028101,0.00230819771712955,0.0192813405696564,0.00239806612858435,-1.71486277428357,0.0540142363608402,-55.1572787878788
2.73239375982297,540,-113.866856435644,13.9662668427275,0.0194639634640914,0.00239903959015495,0.0198503295532663,0.00249522835007121,-1.7022322787257,0.0545917336342746,-55.1597613861386
