LOGCONC,CONC,I,IERR,FOPEN,FOPENERR,THETA,THETAERR,LOGQ,LOGQERR,V
--,0,1916.92274509804,35.0948132628644,0.987066686075544,0.0243578883893729,76.3197036614913,145.619655030926,1.88263667539587,0.828643320171803,19.7185480392157
--,0,1967.15676470588,29.1720486742088,1.01293331392446,0.0225065752819721,-78.31970366149,134.551882170464,--,0.746110330152614,19.7161568627451
1.30102999566398,20,1944.72411764706,32.6843016630948,1.00138223882303,0.0236173658017237,-724.463979839581,12361.3323338396,--,7.41024891637474,19.7125666666667
1.30102999566398,20,1852.15922330097,66.4945899352835,0.953718490378933,0.037701060433074,20.6069010753445,17.6010482346542,1.31401268624458,0.370945543731908,19.7116912621359
1.77815125038364,60,579.961398058252,6.75708003137077,0.298635183236777,0.00604337135602719,0.425791508355051,0.0122854573758419,-0.370803004032777,0.0125307955684655,19.7122854368932
1.77815125038364,60,1255.46613861386,9.62960749633613,0.64646778493844,0.0117899979472863,1.82859653914672,0.0943312828915289,0.262117893474694,0.022403824328445,19.7182881188119
2.25527250510331,180,586.407303921568,8.18622087723537,0.301954325312548,0.00653686160875736,0.432571013992384,0.0134153377103559,-0.363942585416851,0.0134687876718868,19.7047843137255
2.25527250510331,180,682.569285714286,6.76146600304851,0.351470295080928,0.00677804402548488,0.541949416372204,0.0161155317173108,-0.266041247069752,0.0129142799795141,19.7131102040816
2.73239375982297,540,454.953633663366,6.94812021123506,0.234265870466866,0.00527496936716215,0.305936305346213,0.00899630007397771,-0.514368982394391,0.0127707742147599,19.706200990099
2.73239375982297,540,522.985368932039,6.91351778017428,0.269296942872542,0.00570330236850239,0.368544979038685,0.0106818026067077,-0.433509501139442,0.0125874674536971,19.7093281553398
