V,VERR,I,IERR,CONC,CONCERR
-80.0988917525773,0.073918565773089,-8179.66731958762,106.235519906533,0,0
-75.096733,0.0661454171852594,-8122.5983,97.9071526096932,0,0
-70.122677,0.0662358314967897,-7916.7451,77.186114793435,0,0
-65.1178010000001,0.0677659463917004,-7604.9717,65.5643638117727,0,0
-60.161126,0.0640954985041993,-7237.1251,75.7538311180514,0,0
-55.143729,0.0649402960829947,-6833.0813,65.5446692062055,0,0
-50.160211,0.06829639069345,-6378.0275,72.9465472158345,0,0
-45.1339520408163,0.0657493264164575,-5869.80683673469,78.0191422690887,0,0
-40.1717770642202,0.0665809511154154,-5303.3504587156,75.6873500075437,0,0
-35.1666505494506,0.0725593449744023,-4730.45285714286,89.3960580698961,0,0
-30.1839900990099,0.0736740567276196,-4130.57584158416,81.1473971356934,0,0
-25.1942757575757,0.0701076331211457,-3515.98313131313,91.0285852612105,0,0
-20.1987549019608,0.066984548450908,-2878.96843137255,96.1509672312069,0,0
-15.2102112244898,0.0702760154226223,-2228.25673469388,101.191475328352,0,0
-10.2018431372549,0.0691149717182447,-1567.49965686275,101.940406072398,0,0
-5.22528787878788,0.0624910415924595,-895.456656565657,95.0677434688819,0,0
-0.25909421,0.0672073853327591,-205.63356,100.878692339594,0,0
4.7406006,0.0717291496649185,489.84082,86.7631725946436,0,0
9.7169202020202,0.0667654611161893,1172.64888888889,86.8427741030784,0,0
14.7070735294118,0.0651902042547774,1818.45274509804,83.3620950933276,0,0
19.7161782178218,0.0711923953040469,2409.44722772277,31.2581076094564,0,0
